OTUID,Kingdom,Phylum,Class,Order,Family,Genus,Species
4890bd698ebfb8b9ca28033a410a68d2,D_0__Bacteria,D_1__Firmicutes,D_2__Negativicutes,D_3__Selenomonadales,D_4__Acidaminococcaceae,D_5__uncultured,D_6__unculturedbacterium
7d5f671eabffd7d653d18e5598a30d17,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Methylococcales,D_4__Methylomonaceae,D_5__Crenothrix,
d016c583e11159a52458a1f718e92cf4,D_0__Bacteria,D_1__Firmicutes,D_2__Clostridia,D_3__Clostridiales,D_4__FamilyXI,,
3ebe761bfb1238c87195d431f41bf976,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Pseudomonadales,D_4__Moraxellaceae,D_5__Acinetobacter,
04524511556ae43c41266c364d115459,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Cardiobacteriales,D_4__Wohlfahrtiimonadaceae,D_5__Ignatzschineria,
58dec6e602ee667b350b016934d6917f,D_0__Bacteria,D_1__Spirochaetes,D_2__Spirochaetia,D_3__Spirochaetales,D_4__Spirochaetaceae,D_5__uncultured,D_6__unculturedbacterium
1fcabb90d2923c0d22cc5983fe72bf30,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Methylococcales,D_4__Methylomonaceae,D_5__Crenothrix,
db0e491aed46a5498155386afcd455b3,D_0__Bacteria,D_1__Firmicutes,D_2__Clostridia,D_3__Clostridiales,D_4__FamilyXI,D_5__Tissierella,
1c9dfa6fb2d7b2a88cb53f3221a2ed4c,D_0__Bacteria,D_1__Firmicutes,D_2__Clostridia,D_3__Clostridiales,D_4__Syntrophomonadaceae,,
6daad27bde3081aeff28b59c34b9d2cb,D_0__Bacteria,D_1__Chloroflexi,D_2__Anaerolineae,D_3__Anaerolineales,D_4__Anaerolineaceae,D_5__Longilinea,
82d87dd4ff14530b31619daf3b6b84fd,D_0__Bacteria,D_1__Cyanobacteria,D_2__Melainabacteria,D_3__Gastranaerophilales,,,
e73fd3a8e69bacb87efec068596af9a0,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Betaproteobacteriales,D_4__Burkholderiaceae,,
c597311b916e815aa5e596ee661a2616,D_0__Bacteria,D_1__Cyanobacteria,D_2__Oxyphotobacteria,D_3__Chloroplast,D_4__Planoglabratellaopercularis,D_5__Planoglabratellaopercularis,D_6__Planoglabratellaopercularis
88e4787193b9e0477dfe438442fdce14,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Methylococcales,D_4__Methylomonaceae,D_5__Crenothrix,D_6__unculturedbacterium
49b4394d46e28f4f718c47611025d785,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Betaproteobacteriales,D_4__Burkholderiaceae,D_5__Ideonella,
1ed781b315c97b372a3df2a9c30feb69,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Methylococcales,D_4__Methylomonaceae,D_5__Methylomonas,
7a49284289105a60f3cec292e1597d51,D_0__Bacteria,D_1__Cyanobacteria,D_2__Melainabacteria,D_3__Gastranaerophilales,D_4__unculturedbacterium,D_5__unculturedbacterium,D_6__unculturedbacterium
9529cb985c69aee79ce4c4ef6e19bf04,D_0__Bacteria,D_1__Spirochaetes,D_2__Leptospirae,D_3__Leptospirales,D_4__Leptospiraceae,D_5__RBG-16-49-21,D_6__unculturedspirochete
33a55d458eb9be0184c0d14c61724ebe,D_0__Bacteria,D_1__Firmicutes,D_2__Negativicutes,D_3__Selenomonadales,D_4__Veillonellaceae,D_5__uncultured,D_6__unculturedbacterium
6c3fb343f46983254cdb83e99fa07a49,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rhodobacterales,D_4__Rhodobacteraceae,,
1164243af2275fb324086b9f837f6452,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Flavobacteriales,D_4__Flavobacteriaceae,D_5__Flavobacterium,
72767c3837c14ece49f60644813bc728,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Bacteroidales,D_4__Dysgonomonadaceae,D_5__Dysgonomonas,
2abb8994c87fb93f988532733e6b549c,D_0__Bacteria,D_1__Firmicutes,D_2__Clostridia,D_3__Clostridiales,D_4__Syntrophomonadaceae,D_5__Syntrophomonas,
3a4003f20346ef922e7d7338896fda5a,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Betaproteobacteriales,D_4__Rhodocyclaceae,D_5__Ferribacterium,D_6__unculturedbacterium
12bee9ed62aeb264b49cee3c5741ef56,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Bacteroidales,D_4__BacteroidetesvadinHA17,D_5__unculturedbacterium,D_6__unculturedbacterium
20a32fef04896eddb32a42e9db3e62ba,D_0__Bacteria,D_1__Firmicutes,D_2__Clostridia,D_3__Clostridiales,D_4__FamilyXI,D_5__Tissierella,
c130baecd35f08a8f79bdfbdc0abb6c0,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rhizobiales,D_4__Rhizobiaceae,D_5__Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,
9af3467db68cf6063627304cecd46a65,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Pseudomonadales,D_4__Pseudomonadaceae,D_5__Pseudomonas,
cea3d105e3420229053cdcbec21ef052,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rhodospirillales,D_4__Magnetospirillaceae,D_5__Phaeospirillum,D_6__Phaeospirillumtilakii
f4e78e2e397dc8bd3ca2f87c245a8773,D_0__Bacteria,D_1__Fusobacteria,D_2__Fusobacteriia,D_3__Fusobacteriales,D_4__Fusobacteriaceae,D_5__Fusobacterium,
eab04894b999f9424d51b1b0bb121c38,D_0__Bacteria,D_1__Spirochaetes,D_2__Spirochaetia,D_3__Spirochaetales,D_4__Spirochaetaceae,D_5__uncultured,D_6__unculturedTreponemasp.
fb71f8bb0acbb2751e2db9c0282c55f7,D_0__Archaea,D_1__Euryarchaeota,D_2__Methanomicrobia,D_3__Methanomicrobiales,D_4__Methanospirillaceae,D_5__Methanospirillum,
4fb91a915ed494b22b2a493ab11a6f4f,D_0__Bacteria,D_1__Firmicutes,D_2__Clostridia,D_3__Clostridiales,D_4__Ruminococcaceae,D_5__[Eubacterium]coprostanoligenesgroup,
48eadeffe14c600879679eb52aaa45e9,D_0__Bacteria,D_1__Firmicutes,D_2__Clostridia,D_3__Clostridiales,D_4__FamilyXI,,
fbb0bc60022a823db18407d579f34e42,D_0__Bacteria,D_1__Firmicutes,D_2__Negativicutes,D_3__Selenomonadales,D_4__Veillonellaceae,D_5__Sporomusa,
7004564a72389bdccaffeb43eb426a8f,D_0__Bacteria,D_1__Spirochaetes,D_2__Leptospirae,D_3__Leptospirales,D_4__Leptospiraceae,D_5__RBG-16-49-21,D_6__microbialmatmetagenome
40430cb3f1549292579a0136c2e9649b,D_0__Bacteria,D_1__Firmicutes,D_2__Erysipelotrichia,D_3__Erysipelotrichales,D_4__Erysipelotrichaceae,D_5__Erysipelothrix,D_6__unculturedbacterium
193b5612a09990aaf3e700cb9786953b,D_0__Bacteria,D_1__Firmicutes,D_2__Clostridia,D_3__Clostridiales,D_4__FamilyXI,D_5__Anaerosalibacter,
d2d1e5a02231730ada930c2af2e42cad,D_0__Bacteria,D_1__Firmicutes,D_2__Negativicutes,D_3__Selenomonadales,D_4__Veillonellaceae,D_5__uncultured,
af3ec7cda58283c531ff4c326f06795f,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Methylococcales,D_4__Methylomonaceae,D_5__Crenothrix,D_6__unculturedCrenothrixsp.
c8bda1df876e96e0879349530cfcc320,D_0__Bacteria,D_1__Firmicutes,D_2__Clostridia,D_3__Clostridiales,D_4__Syntrophomonadaceae,D_5__Syntrophomonas,
adfb67f460d65aa8614bed0880411c61,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Betaproteobacteriales,D_4__Rhodocyclaceae,D_5__Ferribacterium,D_6__unculturedbacterium
4608fae4bbc9964cdd17af8782f2155e,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Betaproteobacteriales,D_4__Burkholderiaceae,D_5__Massilia,
aa17efce99432d24b91110c6c6bcee32,D_0__Bacteria,D_1__Proteobacteria,D_2__Deltaproteobacteria,D_3__Desulfuromonadales,D_4__Geobacteraceae,D_5__Geobacter,
7dbf8044196ea8cc894577991fee5afb,D_0__Bacteria,D_1__Bacteroidetes,D_2__Ignavibacteria,D_3__Ignavibacteriales,D_4__PHOS-HE36,,
8c02d09b6e665e75aafffc6e2e9a20fc,D_0__Archaea,D_1__Euryarchaeota,D_2__Methanomicrobia,D_3__Methanomicrobiales,D_4__Methanoregulaceae,D_5__Methanoregula,
fb4dc497ea47effb4e92bb71f9c4270a,D_0__Bacteria,D_1__Proteobacteria,D_2__Deltaproteobacteria,D_3__Syntrophobacterales,D_4__Syntrophaceae,D_5__uncultured,D_6__unculturedSmithellasp.
fe098b23ca9f342dee0794e795db88e2,D_0__Bacteria,D_1__Spirochaetes,D_2__Spirochaetia,D_3__Spirochaetales,D_4__Spirochaetaceae,D_5__uncultured,D_6__unculturedbacterium
cf444c66ff2a0b5750745e5fd5313bd4,D_0__Bacteria,D_1__Patescibacteria,D_2__Gracilibacteria,D_3__JGI0000069-P22,D_4__unculturedbacterium,D_5__unculturedbacterium,D_6__unculturedbacterium
919f52074a986016c7e460883cbe1484,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Betaproteobacteriales,D_4__Burkholderiaceae,,
aa409c70db1c70c6d7594868ec4d993e,D_0__Bacteria,D_1__Cyanobacteria,D_2__Oxyphotobacteria,D_3__Nostocales,D_4__Oscillatoriaceae,D_5__OscillatoriaPCC-10802,
bb3f428a4d0beafb4b5d5cc1212cffba,D_0__Bacteria,D_1__Firmicutes,D_2__Clostridia,D_3__Clostridiales,D_4__Syntrophomonadaceae,,
1f1c0a9d5de3ac5188197f770126665d,D_0__Bacteria,D_1__Firmicutes,D_2__Clostridia,D_3__Clostridiales,D_4__Syntrophomonadaceae,D_5__Syntrophomonas,D_6__unculturedFirmicutesbacterium
22a34cdcdf5eb44d5accc745805c8026,D_0__Bacteria,D_1__Spirochaetes,D_2__V2072-189E03,D_3__unculturedSpirochaetalesbacterium,D_4__unculturedSpirochaetalesbacterium,D_5__unculturedSpirochaetalesbacterium,D_6__unculturedSpirochaetalesbacterium
f672aa3aea2d03f0b297739022e9b716,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Betaproteobacteriales,D_4__Burkholderiaceae,,
c84d0fc34e4a3ada527d54f5d5b49e48,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Bacteroidales,D_4__Bacteroidaceae,D_5__Bacteroides,
350e2ca44f40ce7ba455c4463730785e,D_0__Archaea,D_1__Euryarchaeota,D_2__Methanobacteria,D_3__Methanobacteriales,D_4__Methanobacteriaceae,D_5__Methanobacterium,
81a90be8dfe4d9d0872faf6d1f66fda3,D_0__Bacteria,D_1__Firmicutes,D_2__Clostridia,D_3__Clostridiales,D_4__Ruminococcaceae,D_5__[Eubacterium]coprostanoligenesgroup,
955c3e37acf778d2a047f4721e174c1a,D_0__Bacteria,D_1__Firmicutes,D_2__Clostridia,D_3__Clostridiales,D_4__Peptococcaceae,D_5__uncultured,D_6__Clostridiumsp.enrichmentcultureclone06-1235251-143
a56b0e86254f162917685ccdf6854a81,D_0__Bacteria,D_1__Cyanobacteria,D_2__Melainabacteria,D_3__Gastranaerophilales,D_4__unculturedbacterium,D_5__unculturedbacterium,D_6__unculturedbacterium
c6f1d8c4c0f55eb80645e152c5688b8a,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rhodospirillales,D_4__Magnetospirillaceae,D_5__Phaeospirillum,D_6__Phaeospirillumtilakii
efbe1f58b1e2984ddc53a64f047d94ff,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Betaproteobacteriales,D_4__Burkholderiaceae,D_5__Janthinobacterium,
6e0f9d60b3729c86b31a72bc587db1e7,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rhodobacterales,D_4__Rhodobacteraceae,,
decc7d6b2a3940e67dc041278356d70e,D_0__Bacteria,D_1__Spirochaetes,D_2__Leptospirae,D_3__Leptospirales,D_4__Leptospiraceae,D_5__RBG-16-49-21,
0ca2eb01c2e69f3b10c46f06b0d5c236,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Sphingomonadales,D_4__Sphingomonadaceae,D_5__Sphingorhabdus,D_6__unculturedbacterium
f1860fe716257bd5fd5c4c6a16cf3b95,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Betaproteobacteriales,D_4__Neisseriaceae,D_5__Neisseria,
f833f31ff472389046a4fba0956b9a49,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Thiotrichales,D_4__Thiotrichaceae,D_5__Thiothrix,D_6__unculturedbacterium
a7882557b78fef2224d8f069e69f7a9b,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Methylococcales,D_4__Methylomonaceae,,
a00b8c8765e3b0cc1aa2bfdffa8e13b9,D_0__Bacteria,D_1__Proteobacteria,D_2__Deltaproteobacteria,D_3__Myxococcales,D_4__Archangiaceae,D_5__Anaeromyxobacter,
a9db1b68e1bb6748beb5bf3f1d1f4966,D_0__Archaea,D_1__Euryarchaeota,D_2__Methanomicrobia,D_3__Methanosarcinales,D_4__Methanosaetaceae,D_5__Methanosaeta,
4f8762295a6be51088da59b9228ece06,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Pseudomonadales,D_4__Moraxellaceae,D_5__Acinetobacter,D_6__Acinetobactersp.PP-1
5983f61e3f03b167c5cc4ea13149501f,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Betaproteobacteriales,D_4__Burkholderiaceae,,
79c9235ff041fe76f6dc89a18c5a222a,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Chitinophagales,D_4__Chitinophagaceae,D_5__Ferruginibacter,D_6__unculturedsoilbacterium
a8d09c6dc9b88494da6eb5ef4376462c,D_0__Bacteria,D_1__Fusobacteria,D_2__Fusobacteriia,D_3__Fusobacteriales,D_4__Fusobacteriaceae,D_5__Fusobacterium,D_6__Fusobacteriumsp.Marseille-P3599
b1fd0491a76c9f505ee060d829567ce6,D_0__Bacteria,D_1__Firmicutes,D_2__Clostridia,D_3__Clostridiales,D_4__Syntrophomonadaceae,D_5__Syntrophomonas,D_6__unculturedbacterium
39a5ac066efb531fc4e1014d447068bc,D_0__Bacteria,D_1__Firmicutes,D_2__Erysipelotrichia,D_3__Erysipelotrichales,D_4__Erysipelotrichaceae,D_5__Erysipelothrix,
db86ef2cf8a1451897eba91495eddcdb,D_0__Bacteria,D_1__Acidobacteria,D_2__Holophagae,D_3__Holophagales,D_4__Holophagaceae,D_5__uncultured,D_6__unculturedbacterium
df5d5fb4396b2b3fd8ffe1f2610b7c10,D_0__Bacteria,D_1__Acidobacteria,D_2__Holophagae,D_3__Holophagales,D_4__Holophagaceae,,
2da1ffca6c2b57046ba9d58302618c34,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Bacteroidales,D_4__Tannerellaceae,D_5__Macellibacteroides,D_6__unculturedbacterium
f960a197844583bb25c6dbe6a57cdd68,D_0__Bacteria,D_1__Verrucomicrobia,D_2__Verrucomicrobiae,D_3__Verrucomicrobiales,D_4__Rubritaleaceae,D_5__Luteolibacter,
f9b2f564e87ec93f5202a4b62e2ea077,D_0__Bacteria,D_1__Firmicutes,D_2__Clostridia,D_3__Clostridiales,D_4__Ruminococcaceae,D_5__Oscillibacter,
bc7f23f5c8910c87acdcf723fcaa5c01,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Methylococcales,D_4__Methylomonaceae,D_5__pLW-20,D_6__unculturedbacterium
6b95c120798be26d86331f7a13430907,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Methylococcales,D_4__Methylomonaceae,D_5__Crenothrix,D_6__unculturedbacterium
c203c12f8291400dcb6666f26896bb1d,D_0__Bacteria,D_1__Firmicutes,D_2__Clostridia,D_3__Clostridiales,D_4__FamilyXI,D_5__W5053,D_6__ClostridialesbacteriumFK041
523c21ab7b7dfd5394167492e2021279,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Bacteroidales,D_4__Rikenellaceae,D_5__Acetobacteroides,D_6__unculturedbacterium
b798f3dbf056c1bfd344f52a2351ee66,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Betaproteobacteriales,D_4__Methylophilaceae,D_5__Methylotenera,D_6__unculturedbacterium
e72124fe5e203bc4d53e38b1a36a7179,D_0__Bacteria,D_1__Firmicutes,D_2__Clostridia,D_3__Clostridiales,D_4__Ruminococcaceae,D_5__Anaerofilum,D_6__unculturedAnaerofilumsp.
b6ce58003b6e6c823f408d9996cf4342,D_0__Bacteria,D_1__Acidobacteria,D_2__Holophagae,D_3__Holophagales,D_4__Holophagaceae,D_5__uncultured,
744c9664a0911ce13f16bfb62fd33627,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Bacteroidales,D_4__Rikenellaceae,D_5__Acetobacteroides,
e416d0916760d2fc17b616e2ac3ad855,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Betaproteobacteriales,D_4__Methylophilaceae,D_5__Methylotenera,
d3530350480a2196e24a004fa0027558,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Betaproteobacteriales,D_4__Burkholderiaceae,,
6c102da9bcc1753de4fb269880436e5b,D_0__Bacteria,D_1__Firmicutes,D_2__Clostridia,D_3__Clostridiales,D_4__Syntrophomonadaceae,D_5__Syntrophomonas,
cb77dd9d03f791ffe720327d82b2e466,D_0__Bacteria,D_1__Firmicutes,D_2__Clostridia,D_3__Clostridiales,D_4__Syntrophomonadaceae,D_5__Syntrophomonas,D_6__unculturedbacterium
fa743d03a943c0e715807b028b345bfd,D_0__Bacteria,D_1__Acidobacteria,D_2__Holophagae,D_3__Holophagales,D_4__Holophagaceae,D_5__metagenome,D_6__metagenome
5c4648d415fbb34395de7bf03a3606aa,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Methylococcales,D_4__Methylomonaceae,,
4e7e15b4de79a0edc824ec203cdcdfbb,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rhizobiales,D_4__Xanthobacteraceae,D_5__Rhodopseudomonas,D_6__unculturedbacterium
124334519084dd66409c17318acf5886,D_0__Bacteria,D_1__Cyanobacteria,D_2__Melainabacteria,D_3__Gastranaerophilales,,,
0308f55649a7002c6d71b9be4a077d9d,D_0__Bacteria,D_1__Firmicutes,D_2__Bacilli,D_3__Bacillales,D_4__FamilyXI,D_5__Gemella,
34574ccea5b3ac6d72d3c716df898a85,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Pasteurellales,D_4__Pasteurellaceae,D_5__Haemophilus,
890927b936bce29a0402638803cefc9f,D_0__Bacteria,D_1__Firmicutes,D_2__BRH-c20a,D_3__unculturedPeptococcaceaebacterium,D_4__unculturedPeptococcaceaebacterium,D_5__unculturedPeptococcaceaebacterium,D_6__unculturedPeptococcaceaebacterium
a3199002607e36088a52534eceab30fc,D_0__Bacteria,D_1__Firmicutes,D_2__Negativicutes,D_3__Selenomonadales,D_4__Acidaminococcaceae,D_5__uncultured,D_6__unculturedbacterium
815e911ecf2a8d3d3915f95fa8db2395,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Bacteroidales,D_4__Prolixibacteraceae,D_5__WCHB1-32,
f58adc931832e4e5d0ce5e5b7be415e0,D_0__Bacteria,D_1__Firmicutes,D_2__Clostridia,D_3__Clostridiales,D_4__Ruminococcaceae,D_5__Intestinimonas,D_6__unculturedbacterium
f5b350116e81002fcd5ab0969f90374d,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rhodospirillales,D_4__Magnetospirillaceae,D_5__Phaeospirillum,
75904fa41f926d088fa054f24e12bc80,D_0__Bacteria,D_1__Bacteroidetes,D_2__Chlorobia,D_3__Chlorobiales,D_4__Chlorobiaceae,D_5__Chlorobium,D_6__unculturedbacterium
f639c3ccfb909c1778e6174e4d412867,D_0__Bacteria,D_1__Cyanobacteria,D_2__Melainabacteria,D_3__Gastranaerophilales,D_4__unculturedGloeobactersp.,D_5__unculturedGloeobactersp.,D_6__unculturedGloeobactersp.
1a0ac8d534f5c6944781eb56ea7b6385,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rhodospirillales,D_4__uncultured,D_5__unculturedbacterium,D_6__unculturedbacterium
192bfd1c9d1aab9d223d800ce72d616a,D_0__Archaea,D_1__Euryarchaeota,D_2__Methanobacteria,D_3__Methanobacteriales,D_4__Methanobacteriaceae,D_5__Methanobacterium,
4ec07d54bd11d3ed9fddb1d74d4ca7e5,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Pseudomonadales,D_4__Moraxellaceae,D_5__Enhydrobacter,
58f439e6f0694aaae23aa68ffeb9b249,D_0__Bacteria,D_1__Acidobacteria,D_2__Holophagae,D_3__Holophagales,D_4__Holophagaceae,,
6d87cba7ee03717e1744007fe8400dc9,D_0__Bacteria,D_1__Firmicutes,D_2__Clostridia,D_3__Clostridiales,D_4__Syntrophomonadaceae,D_5__Syntrophomonas,
834d6acdd4b5b9edc41a623d8af7a286,D_0__Archaea,D_1__Diapherotrites,D_2__Micrarchaeia,D_3__unculturedarchaeon,D_4__unculturedarchaeon,D_5__unculturedarchaeon,D_6__unculturedarchaeon
65611165bd8e5cf4a681d8870e23a7f0,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rhodospirillales,D_4__uncultured,D_5__unculturedbacterium,D_6__unculturedbacterium
38cdce054aedc46fe93d4b0781511696,D_0__Bacteria,D_1__Firmicutes,D_2__Negativicutes,D_3__Selenomonadales,D_4__Veillonellaceae,D_5__uncultured,
705b3a3b234935eea9db52ac8aea32f5,D_0__Archaea,D_1__Euryarchaeota,D_2__Methanomicrobia,D_3__Methanomicrobiales,D_4__Methanoregulaceae,D_5__Methanoregula,
7286bd39c1cbe09c649fbb84c5a6b93f,D_0__Bacteria,D_1__Spirochaetes,D_2__Leptospirae,D_3__Leptospirales,D_4__Leptospiraceae,D_5__RBG-16-49-21,
8674dcf0cfe35939037fa9a5b986866f,D_0__Bacteria,D_1__Fusobacteria,D_2__Fusobacteriia,D_3__Fusobacteriales,D_4__Fusobacteriaceae,D_5__Fusobacterium,
783822155dc7ef24fdf94da094341988,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Bacteroidales,D_4__Tannerellaceae,D_5__Macellibacteroides,D_6__unculturedbacterium
b53960534b8ae14c106f6dc27b224ef2,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Betaproteobacteriales,D_4__Burkholderiaceae,,
d4c633fd86a75be6e252769c8b6dec05,D_0__Bacteria,D_1__Spirochaetes,D_2__Spirochaetia,D_3__Spirochaetales,D_4__Spirochaetaceae,D_5__uncultured,D_6__unculturedbacterium
07b0539c56a8bddacaf9a510e02634f4,D_0__Archaea,D_1__Euryarchaeota,D_2__Methanomicrobia,D_3__Methanomicrobiales,D_4__Methanospirillaceae,D_5__Methanospirillum,D_6__unculturedMethanospirillumsp.
e1a7b83bcbeb63d31de2ad36db861678,D_0__Bacteria,D_1__Firmicutes,D_2__Clostridia,D_3__Clostridiales,D_4__Clostridiaceae1,D_5__Clostridiumsensustricto15,D_6__unculturedClostridiumsp.
be4b6c474552a93e96c619276f1b3905,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Pseudomonadales,D_4__Moraxellaceae,D_5__Alkanindiges,
53f35fbed6b19a16f807663858c1fa87,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Flavobacteriales,D_4__Weeksellaceae,D_5__Bergeyella,D_6__unculturedbacterium
35f3bdfddc3995871aff06e9938f6f94,D_0__Bacteria,D_1__Firmicutes,D_2__Clostridia,D_3__Clostridiales,D_4__FamilyXIII,D_5__Anaerovorax,
fd496fd32dc8c08ade2e8b6c9d8ee13d,D_0__Bacteria,D_1__Firmicutes,D_2__Bacilli,D_3__Lactobacillales,D_4__Streptococcaceae,D_5__Streptococcus,D_6__Streptococcussalivariussubsp.thermophilus
0113f5b2841dfb8335872096d0d67cb3,D_0__Bacteria,D_1__Firmicutes,D_2__Clostridia,D_3__Clostridiales,D_4__Clostridiaceae1,D_5__Clostridiumsensustricto18,
aeb9fad466e723afb538f75d39995251,D_0__Bacteria,D_1__Firmicutes,D_2__Clostridia,D_3__Clostridiales,D_4__Ruminococcaceae,D_5__uncultured,D_6__unculturedSaccharofermentanssp.
6dbc4a74380fcf11e8ebe553f1624571,D_0__Bacteria,D_1__Spirochaetes,D_2__Leptospirae,D_3__Leptospirales,D_4__Leptospiraceae,D_5__RBG-16-49-21,D_6__microbialmatmetagenome
f7b49692b448da44f1d465f133c85eaf,D_0__Bacteria,D_1__Proteobacteria,D_2__Deltaproteobacteria,D_3__Desulfuromonadales,D_4__Geobacteraceae,D_5__Geobacter,
d56f97dfb31d7908022cf287afbaf675,D_0__Bacteria,D_1__Cyanobacteria,D_2__Oxyphotobacteria,D_3__Chloroplast,D_4__Planoglabratellaopercularis,D_5__Planoglabratellaopercularis,D_6__Planoglabratellaopercularis
a01206f0b17de33744bdac813c3c6eca,D_0__Bacteria,D_1__Proteobacteria,D_2__Deltaproteobacteria,D_3__Desulfovibrionales,D_4__Desulfovibrionaceae,D_5__Desulfovibrio,
2e50b23fb51d401909ab58b8da6d4d04,D_0__Bacteria,D_1__Omnitrophicaeota,D_2__unculturedbacterium,D_3__unculturedbacterium,D_4__unculturedbacterium,D_5__unculturedbacterium,D_6__unculturedbacterium
12f0627b0f930aff1182481eb84cbc7d,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Betaproteobacteriales,D_4__Burkholderiaceae,D_5__Aquabacterium,D_6__Aquabacteriumcitratiphilum
2740cf2417c92847cc298cbd71dd1fcd,D_0__Bacteria,D_1__Firmicutes,D_2__Negativicutes,D_3__Selenomonadales,D_4__Veillonellaceae,D_5__Veillonella,
173e7faca7ebf1f865ffe86735c1a357,D_0__Bacteria,D_1__Firmicutes,D_2__Clostridia,D_3__Clostridiales,D_4__FamilyXIII,D_5__Anaerovorax,
b354a1e7a29c4f05aace7e65edc75c7f,D_0__Bacteria,D_1__Proteobacteria,D_2__Deltaproteobacteria,D_3__Desulfovibrionales,D_4__Desulfovibrionaceae,D_5__Desulfovibrio,D_6__Desulfovibriodesulfuricans
ef223305d5b836f58be342b399414200,D_0__Bacteria,D_1__Firmicutes,D_2__Clostridia,D_3__Clostridiales,D_4__Ruminococcaceae,D_5__Ruminiclostridium1,
